9713 4106 894 4173 5992 7882 9077 9021 4661 6106 6052 8976 946 7387 9713 4106 3042 894 9103 8976 3476 460 7860 4661 196 8976 946 5738 3049 4661 2043 4472 8981 3139 4874 3049 6053 8976 3926 4661 751 7858 9816 6408 485 392 9969 7033 460 537 628 9028 9001 7143 2959 7811 9962 6669 9851 9969 9713 4106 894 4173 7882 9077 4173 4661 5131 6052 8239 4681 9713 4106 6106 4418 9962 2664 5620 8350 8976 5707 8976 9186 4661 3905 9001 4106 8248 5094 2510 4867 6052 3609 7138 3242 9103 5145 5052 5516 4472 9969 5756 8976 6825 4661 9545 4464 4672 4661 7856 6104 4397 9851 2510 4867 6052 7627 460 9103 9472 9545 9420 9709 6052 6827 8976 8994 6185 8747 585 7856 6486 8499 4661 3069 8976 3400 4661 8342 3928 4472 9564 6222 456 6129 3384 460 7046 5142 2043 420 460 9853 3183 3060 9103 9962 8920 2579 585 9999 9545 3824 460 9851 5650 2043 8665 9962 6162 9103 7909 460 8061 670 8976 2102 4672 5323 3496 9545 3824 3118 9021 4661 8976 6620 9775 9962 7974 3800 4472 9853 9899 190 2085 4808 3800 3496 4672 9969 9072 460 3118 4672 392 4672 9816 5319 3496 9545 3824 8981 9545 9420 2747 9001 585 9545 4418 9962 585 7138 8976 8859 5532 4661 5142 4331 3118 2500 4672 6105 4689 989 5195 3496 9472 460 9874 2623 4672 332	5
5233 5233 9021 8553 8981 7198 3237 1660 7613 460 7615 585 9103 2503 3496 8976 6812 3616 5464 585 414 9984 5810 2310 5239 8981 9957 460 6807 6391 5464 8981 831 585 20 8976 6853 628 8705 8976 2931 585 3158 5904 460 4161 9905 8206 7176 9021 8553 9103 504 460 3044 6106	5
9021 4087 3855 9103 867 8976 946 817 7958 4696 3042 894 9103 4472 5810 90 9937 6104 9021 6635 9682 420 3743 8943 4016 670 6627 5094 3905 1785 460 4014 9773 5147 4472 868 460 4808 663 4672 9682 884 5842 4010 4014 324 3743 5810 3360 4015 3609 4668 8976 817 5971 8976 2105 4892 4408 4106 4071 9072 5203 2915 2664 4892 4418 9000 2786 9758 3042 4472 8976 5607 1325 8981 695 9103 2478 4661 9154 5974	5
8352 5738 6052 5810 3360 9935 915 5030 2746 337 670 9021 9812 1835 814 4672 9682 3644 8990 1325 3855 6086 4672 9885 6104 5460 4689 965 668 814 460 8998 5927 8976 2776 1835 4852 8976 4000 1396 9482 867 3531 6104 8976 6410 826 4941 6554 9446 5114 670 8976 3278 460 8976 4933 585 9482 4672 9446 6104 8976 8145 2289 3428 6104 8976 9735 8976 8680 4137 3237 9315 3616 2747 585 561 1325 4418 9962 2664 9660 9103 2743 8983 9851 8976 1835 2201 4235 8976 814 2807 8976 2317 6156 2825 3038	2
609 601 129 6106 9727 3037 8976 6620 4661 5971 4472 5904 586 6052 6530 460 4672 5202 2451 460 9682 3813 9103 5016 9773 7699 460 5064 6966 9446 8206 9029 4408 3769 4672 1586 8976 6856 9758 8252 7146 3855 8976 5190 3496 11 9621 460 6571 6052 3592 1660 8976 3476 9682 8861 3496 9766 4672 9682 1325 6118 3769 4672 884 4689 4808 8206 9411 4906 9621 8789 460 3592 1660 9021 4661 8976 4864 6620 5450 3800 6105 9935 1325 4808 3268 8206 3983 5971 8726 9766 8976 8789 9682 1325 4672 1564 9689 7138 5364 8789 4408 4437 4672 4661 8239 8663 837 2169 460 8976 9621 9758 2778 8976 1660 9689 9545 5690 4672 9682 414 989 6104 8976 2778 8005	3
421 3813 9103 3769 8469 6118 884 4106 3820 8994 8036 9682 5094 0 9021 6620 4087 894 8460 4472 8976 9496 900 8976 117 9757 1345 3028 3028 4672 2383 5205 5094 4672 4087 894 8994 3496 9781 460 5870 3824 1766 6192 8795 460 1574 9758 8531 460 4672 9682 6846 2549 6215 6104 8976 6410 8994 9758 1574 460 4681 6104 8976 6215 6052 8976 7384 460 4672 5870 8239 3438 585 3824 1325 7625 4087 998 6095 6506 6801 460 8976 4321 8609 8852 5094 4672 4010 9575 4472 4672 4672 4087 3905 6410 3496 2325 2746 6223 8976 3476 4661 192 6163 8976 3362 8800 460 9001 9758 3824 5810 6163 1849 9851 9969 9347 7438 871 2934 8799 3028 8976 3476 9682 4321 460 3824 4672 2502 4106 9909 3178 1325 8976 6853 9682 3824 460 9902 8976 7860 9682 753 421 5971 3813 9103 5528 504 5828 1325 4672 9682 8138 4472 8941 6052 1320 460 3036 8139 4472 8941 6052 7860 4288 8969 9001 2623 5971 1325 9001 9482 2623 1802 9962 585 948 8960 9021 4418 9962 5146 4472 8976 5875 8990 4672 4661 9902 3813 4173 6885 9816 5971 5319 8976 2751 332 3824 5251 716	3
9021 5173 4661 1761 460 2874 6192 9632 9682 748 460 4010 6192 6162 4472 460 3476 6195 9545 7038 8976 3476 4661 392 3220 460 6052 3824 7018	4
9682 670 5068 5391 9021 5729 3496 1171 8976 3928 1165 6961 4661 426 460 8976 859 585 8206 293	5
484 5914 5499 3599 4173 4106 9103 4979 9628 484 47 5640 3496 5810 895 9103 867 7209 670 8976 814 3763 3036 9146 5810 2933 9853 3036 642 4418 9661 7208 5892 3763 8969 2664 7173 5026 8976 814 460 7667 2687 9851 4167 3999 3599 6104 8976 2264 8005 670 6104 3589 5914 484 832 4010 9103 640 4167 9103 1851 767 460 9886 5339 6966 9969 4116 6195 6052 9969 647 7598 9103 9694 5865 9103 8817 5810 3599 4623 484 6620	1
4106 894 3813 9103 7623 3496 20 9937 9816 5890 3800 516 2912 5810 4014 420 5205 426 9773 5016 8976 1836 460 2266 585 420 6483 3268 460 880 9773 5016 3360 1752 7623 880 8741 420 3905 7860 9001 360 9103 6668 4899 9766 4672 8813 9103 5319 8726 4167 2265 3268 9746 392 8976 9072 8966 3047	5
5233 8912 5393 460 3569 4672 7245 4672 4087 5362 2533 7964 460 2975 6155 4672 4661 456 6199 5328 460 4472 8976 8680 8994 585 5659 460 4472 8976 9836 4137 4943 460 4957 3351 6609 4672 4087 8555 8969 585 9482 6118 3531 4472 5329 8649 628 439 460 9557 7798 1325 414 8555 8649 628 8842 946 1339 460 9361 8994 585 4957 9508 6052 7387 460 4081 5764 8977 628 9750 4672 4661 3905 6620 9103 4051 6195 9851 3599 460 7807 8976 5167 5914 5082	5
3652 8558 190 5810 3118 670 9021 6620 5810 5529 7919 5239 9021 6620 3496 6185 7149 8960 5810 6261 9952 9773 9713 2768 9446 4672 9682 9545 2202 460 6359 4661 5629 9773 9962 2664 608 2825 9713 2768 4472 7845 1483 460 1377 460 641 4167 585 9962 8726 8994 4661 5927 9775 2912 9713 1396 4051 6195 4672 4661 8700 2202 9952 421 8206 3773 7919 2040 5460 9103 3800 4472 460 1629 4672 6195 8720 9962 6189 9103 3118 4672 670 5014 6105 3496 5914 6195 9851 3599 8994 9758 5362 2510 9545 5774 2961 8976 807 9001 6657 8239 6085 7730 7123 3609 5901 1060 1231 6867 460 8972 4808 8239 6052 9766 9001 6491 3069 807 8976 2201 9682 9545 6666 460 3644 4010 9103 4763 4472 9851 2292 460 8044 5810 7110 7418 4661 85 8469 9905 4106 9103 7700 8969 9021 9533 4661 9709 9142 8145 3496 8976 449 6052 6467 4672 4253 8976 2289 3428 4661 8700 8145 4689 7143 2301 460 4071 9103 5760 601 3036 9773 9962 585 2292 8976 8436 670 1616 4661 3598 460 4696 4130 8976 7860 4661 3824 2502 2743 8206 4808 9883 6052 5756 4431 5971 8726 4418 9905 4051 6195 8994 332 9905 6885 3800 6118 4418 4883 9758 4173 8969 9905 8533 867 5451 417 2961 8976 5802 3028 4431 6104 8976 3280 190 1616 3496 8239 6052 8976 8969 8813 746 3609 6620 8969 2097 867 8206 3905	3
9984 6325 5292 3609 8329 4334 860 9758 6486 3815 8384 4472 8955 460 4010 8639 5364 3400 3036 9853 8976 274 6052 8981 8789 6325 585 8981 3380 1171 2984 9028 9962 1396 1699 3609 8976 5362 6185 4681 4487 6101 3568 9104 6156 8976 1873 9851 8007 6620 4087 5167 6263 9851 3211 5518 628 8976 1647 5827 2339 8969 4661 1345 5738 6415 6069 460 4182 8976 6106 9789 5323 8976 2396 6325 6052 2114 677 4661 1761 8521 460 406 5094 456 6085 4312 1363 3609 2346 344 5980 8976 6139 7520 1039 1838 1095 6415 585 406 3085 7836 1739 460 8976 3268 4661 7258 1855 460 7143 4661 9045 9103 1506 1171 8398 9758 4472 8976 6390 5173 4661 6104 8976 5964 8005 6052 6470 4808 900 729 5971 3224 9760 6052 8976 3 4689 456 6086 8589 5328 9851 451 6359 1325 867 9047 6053 1345 8976 5688 3151 7384 4661 9103 8976 3224 7457 9773 9962 2969 8976 7143 5094 9021 6620 884 6052 8976 6223 9550 3598 7860 460 6325 4689 414 5904 3741 3609	4
4661 9154 5974 4472 392 587 3476 7018 7860 433 426 7162 9146 8921 1320 659 8994 3496 5499 460 3855 5979 1325 1920 8976 5901 2317 6104 8649 456 3069 1696 6052 7384 2383 9301 8976 8311 5479 628 9750 628 8976 5279 1640 460 3036 8976 6618 585 9103 2503 3496 460 8976 1302 9142 9962 7143 1416 3800 9920 4173 9676 8976 2452 4173 585 4357 9952 426 6106 2450 4661 2966 3496 64 6467	5
3855 8976 1660 1302 9108 4672 4661 6846 3824 3928 4791 460 2043 4808 7457 8976 3600 585 420 4321 460 2189 8976 9627 3496 8976 3476 9146 5145 5196 8960 5961 1325 4892 9001 585 9545 1324 1292 6192 7860 9021 9072 9682 9178 5651 670 3360 7919 9682 3905 1629 1388 9146 6192 2743 6162 460 3476 670 8976 7633 9072 9713 9758 7137 7919 1630 6104 9472 324 6192 3476 609 460 9713 3042 7699 4167 332 9442 8976 973 9713 1113 9758 8206 9019 5927 7211 7919 6058 9472 4971 8969 7919 1396 1208 6192 7211 4472 9103 3800 2240 8969 4661 3905 1325 9905 4106 5095 2743 9851 5810 3476 4586 6052 4672 2687	3
5233 9021 9759 8726 9766 9103 3110 8036 8976 7384 4661 4472 456 6062 1281 6665 4864 9745 1325 8976 2931 4472 8976 6185 1321 585 9757 4472 4173 6104 9782 324 7135 392 8976 748 9943 7424 6192 3360 4462 9682 3763 670 8976 3610 460 7919 9682 8700 5904 460 2502 7587 9472 9781 9713 9758 1633 6195 8976 5532 6163 8976 6967 6738 7650 9851 5281 1640 460 5810 4386 6163 8976 1213 7650 9851 8005 6052 790 871 4115 414 6163 8005 6052 7436 9103 7636 8976 9627 9689 9142 777 4672 9146 190 0 6156 31 5640 460 4672 9682 7137 9103 3800 9001 585 2048 9851 8981 7678 460 5056 9962 3321 9446 8976 8145 6648 2243 460 8809 628 5774 628 9962 9660 6052 4672 9780 4661 748 884 8976 7678 8855 8206 3824 4689 5904 9006 7678 460 9001 4106 7882 3406 9103 1699 3800 9103 5855 586 9103 4106 5145 6564 1345 6194 460 5980 8969 9001 3510 9103 4484 8976 8005 6052 7436 9713 6275 3049 9446 460 3800 767 9103 3740 9027 8976 2931 9758 7143 5904 190 4672 460 527 460 3710 5810 4386 8976 8005 6052 7436 9713 7318 8976 7633 6892 460 7140 8969 9001 414 5549 9446 5810 4387 6162 460 3710 4216 6967 6738 7650 4586 6052 8976 1213 7650 9713 2350 9103 5056 4672 3800 460 2840 6192 3484 6967 6738 4087 3905 3400 8976 5477 262 8855 5094 4672 4087 894 8168 3496 7882 4333 460 4661 3824 2966 9103 2840 6104 4689 6261 9853 504 7678 4344 9713 9759 3813 8969 7550 884 8976 7678 4661 9142 2286 3824 5971 9103 2840 8976 790 871 460 5281 1640 9758 5971 510 8329 1325 9001 9758 3824 8976 7436 9758 6192 3250 6366 9713 196 5234 8983 9545 8925 460 8976 7678 9001 1706 9103 8983 4472 9682 6620 4661 6846 3224 3609 9775 9713 5146 1325 9713 9905 2383 3800 6195 6052 6192 9709 332 9103 2840 4173 5724	5
9874 867 767 1624 2751 9042 3233 3476 5569 6627 585 390 6052 2114 8994 585 8125 4472 9021 1492 4672 9689 3496 8976 4010 9103 2751 9446 9103 8976 9823 9103 6162 8976 8324 1140 9689 9890 9766 9682 3813 6104 8997 6163 1660 1680 9851 8294 2161 3969 6104 8976 8005 8976 1679 9682 965 4808 5094 3113 4672 9103 867 8994 9689 5774 3969 9905 4106 5095 5724 9001 414 7003 9131 4472 4672 8972 6078 4431 4808 5530 4672 392 4472 392 9021 1679 4808 2502 8061 628 9750 628 6186 4696 4010 5451 4672 9682 8976 8355 9001 9475 8969 9758 2510 4431 5971 414 6163 4957 4297 4106 2383 4010 948 4672 9689 8976 9901 4696 3042 4010 1325 4672 5866 5724 1732 3400 8972 3496 1624 4689 2839 4689 3233 4689 5142 7457 2687 8976 8574 3609 5460 4408 8533 7109 5319 8976 2751 6222 9103 158 8428 9103 5810 3246 943 9028 7807	2
946 6856 4472 6530 5904 4933 9816 2623 3060 9766 9962 640 9851 9969 4014	4
1388 4173 9851 5460 8058 9789 7143 5098 9021 6620 4431 8206 9475 9103 3476 915 6817 1345 2047 460 1229 9103 5460 8206 4431 5971 9475 9103 4109 9103 6816 5810 6261 3476 9549 7384 5233 9103 2042 3609 7168 8206 9804 7974 9021 867 504 2510 7457 628 9713 609 8994 9689 8969 5362 6467 9682 7268 460 401 5460 9103 640 5810 8058 3 7033 190 9766 9103 2623 2945 9446 5325 1940 6052 892 1479 1219 7438 5951 8414 9851 1648 3250 7678 4672 9326 6195 3824 1325 4892 8969 9682 5654 8248 9266 8239 6052 5810 8060 1137 460 8969 9682 7143 9021 6620 4661 1283 1137 6582 4197 4418 5861 460 9694 4672 2042 7457 4472 3610 6052 9682 5145 6257 670 3360 1325 4418 2017 9103 3800 8994 9816 3740 236 9103 8976 6892	3
5904 7384 460 5228 8976 7860 4672 4661 4472 3044 5590 2838 7384 4696 894 9180 5971 777 1325 5971 3824 4418 9962 640 3496 8248 9001 8809 1451 6052 9962 1325 6187 9001 2623 8976 820 5631 5904 6467 9028 4010 8976 946 3199 3042 8976 6185 2317 9773 671 8239 4968 5264 670 8976 7384 8976 5391 4087 5904 7823 6052 460 211 4428 867 767 3496 8726	4
355 9793 3481 4760 5145 764 4115 4087 9326 4623 9852 8976 4525 421 8206 9165 1345 9793 3481 6052 2114 5738 3049 4661 5724 3117 9021 2097 3609 9773 8472 8976 1320 628 2423 460 9682 5971 5325 504 5707 9952 6467 9758 1904 190 6423 460 4197 6856 8206 4115 8990 9326 4623 3563 5391 9962 1396 1003 9969 4197 6856 6104 8969 4418 4672 5323 9962 3268 948 4661 414 9516 1325 4087 7608 4418 4115 2502 7828 475 6900 4672 9905 867 777 3496 8976 1320 3036 3097 9934 3740 4672 1325 2664 5094 4672 2634 509 3036 1451 190 8976 6052 8976 1885 1559 6052 8976 8553 9001 5235 6078 4428 2266 9021 9793 3481 4661 456 6086 8553 5971 8976 7138 6085 7730 8553 1325 4689 5979 5094 8976 5895 3380 8555 601 8976 8976 6106 6104 5452 9021 6036 5470 9001 4106 9103 2266 767 6104 8981 7824 9103 2386 1325 9001 8533 2623 3824 4756 6052 3049 4623 9021 5774 8146 381 5724 7014 8553 4418 3800 9103 8976 5452 8553 421 3820 3496 4333 1325 6118 1851 767 9851 6052 8609 884 9682 5218 4472 1239 9021 5323 5810 3764 9545 2664 1339 392 5810 3943 4173 884 2664 9013 8239 9012 585 9902 9766 9001 1607 1325 4472 392 4274 9962 1396 6118 3336 1563 9012 670 9793 3481 8969 9962 1416 3336 516 4759 8414 8690 3028 8976 7823 4661 5425 1888 9103 9027 6185 8555 9001 8033 1480 392 8976 4973 460 3907 4672 5450 5971 867 8976 1626 1325 9001 1480 4672 6106 4964 4680 460 9021 4661 3496 6616 5241 9516 3491 9793 3481 9682 6106 6052 8976 3360 6627 9103 1480 2282 1640 9001 262 7828 7991 2006 6052 4672 4472 8976 7222 7800 1325 9001 414 4106 4672 728 670 8976 2393 8976 9481 2102 9888 4667 8969 3598 9780 4661 7901 460 420 7817 7003 6195 1325 8969 2635 5319 8976 6616 504 5052 8861 9962 1396 3740 6106 6052 8981 6618 9780 9816 3266 3496 64 2323 9851 2109 6052 9161 9851 2282 1640 3496 9021 5450 867 8976 946 2333 3813 670 9793 3481 460 5319 9446 3496 8969 814 6052 2301 1694 9962 4808 1124	4
9545 4220 4324 460 1855 426 5173 3905 8436 392 4661 3824 670 8976 9496 4242	5
7854 5865 7292 1325 9178 9902 8976 5707 2787 9103 8976 3563 8000 4472 5605 7063 5904 8436 1761 4808 9895 2687 989	3
9682 7046 4461 9545 1614 460 4864 7517 9103 4106 5904 5264 8976 7860 9682 3598 460 696 8976 5264 8333 9758 3824 9142 8976 6118 9011 4661 8994 4661 5927 8218 3534 1325 6185 8960 8969 4689 392 3824 8976 6394 9758 9545 8861 460 5201 3528 9103 3813 767 8263	4
324 2317 3642 6052 5500 3706 8976 460 9713 4118 6195 9103 2840 8239 5569 4010 6052 460 5374 9713 4118 9103 6104 8976 1099 6104 5854 838 1325 3531 8969 9021 5173 4010 1788 8990 9713 7284 8976 7631 250 8976 8574 460 9055 909 8976 4188 585 9962 4173 3496 4069 4331 9713 7608 5927 1325 9758 7788 4472 8976 814 586 512 670 5014 9713 3855 1094 5254 9472 4360 4758 5221 6052 6897 4472 4230 4014 1229 9472 5534 460 9146 6192 2743 6165 4115 9682 7001 1563 9344 6052 8935 460 9146 8976 787 9851 8976 6104 8976 7503 9851 7627 5810 2743 460 9698 609 460 9713 6163 8976 1689 460 7625 460 6192 2535 609 670 8976 7633 9072 7143 4758 6897 1689 9851 8976 5462 3664 1689 460 7625 4173 589 1918 9962 4106 9103 6162 460 6423 3496 8983 4672 9682 8990 9713 5983 4010 8810 6222 6192 8795 670 3360 9713 9029 4672 9682 4808 2109 1325 8976 1229 8976 9103 8976 695 6052 4758 6897 460 4115 1933 1325 2500 5971 6057 9103 8061 9472 670 484 8795 5992 8976 3743 480 4689 4071 9103 2959 9972 9773 9962 585 6053 8976 8795 6192 1094 9682 1345 9823 1325 9713 2502 7807 504 3609 8976 9823 6052 8206 9758 5971 8726 9775 9001 585 1862 3609 1325 9001 2664 8549 5531 4672 7795 9072 460 8990 332 9851 1933 4115 6061 9103 5760 9472 9103 2510 8795 1345 9021 9072 9713 585 406 2662 2847 460 4808 7700 5057 3347 460 3740 8976 4155 6195 6052 2630 6192 973 1853 9713 6423 460 643 3496 8976 5340 4155 4182 3036 9967 8960 4758 6897 460 5205 5094 4115 4808 9860 9446 9055 9750 1376 4216 888 4116 888 4116 6061 9103 1339 9472 2743 6104 8976 4334 7143 8972 9969 8235 4115 7608 4148 5319 8726 6185 6415 589 7788 4472 9021 586 5927 8966 9713 4808 9661 9103 5016 9713 9759 324 3563 3476 1325 8976 6057 6052 0 6053 6156 8239 4863 6052 3496 7912 6192 2979 5462 9851 9905 4106 894 561 3563 2743 6106 6052 9027 5374 9905 4106 5292 3049 413 628 3224 628 8976 3476 3811 4010 8976 1660 3740 4672 5186 9851 871 460 7438 460 9001 9758 2778 5094 5810 2935 9851 6052 7678 460 1640 460 9000 4010 9545 5145 7678 9851 5145 2457 6052 8294 2161 6104 8983 4010 8499 460 735 7613 4115 7608 4672 9682 6078 9021 4661 5890 7409 6620 3496 9472 460 5975 9103 4758 460 7625 7974 4106 609 9851 8976 2747 460 900 8976 767 9713 9758 8994 6104 2830 2317 8206 6495 4109 7909 6192 5462 9682 5373 3742 6195 6052 0 5103 628 4672 9682 6846 3824	1
6657 9108 2114 4472 2348 7906 3496 8976 5707 9905 867 5904 4418 9001 9905 6104 5971 7582 9446 9103 9962 9773 9302 9103 6656 414 9905 867 5904 4418 951 7860 9905 2017 324 6045 2114 9682 6280 6656 9682 8138 460 5927 951 7860 1377 4472 1325 6882 7958 6537 7999 6053 670 77 5927 6104 2114 2892 9103 4824 3956 5766 2945 9446 5971 3349 6053 670 20 77	2
5904 7823 6052 8609 1325 9001 4106 8206 5145 4159 728 9962 9816 9627 3496 2304 5854 3502 9103 3740 3166 2266 8990 9627 4472 5110 3502 9103 6423 3496 8649 3747 8553 4672 541 8994 585 2931 8972 4672 5651 9001 4883 4343 9103 9246 2265	1
6195 6052 1320	1
8976 6886 9851 6620 5094 9021 4661 8976 4392 3370 8469 3609 9946 5806 867 426 1325 8276 4696 4010 948 2886 935 3496 5460 4808 9142 3224 9103 2751 3496 8976 5493 3476 460 5376 7860	3
9495 5263 69 5971 4197 2966 9103 7003 4472 8976 5590 6052 8976 4155 6885 5971 2966 9103 3036 8471 5971 5242 2966 9103 7833 767 2687 9103 1913 731 4428 286 4344 9103 3571 8976 7384 6863 3496 4689 814 9780 7816 190 2743 8333 460 5724 6104 3493 8688 6185 8960 8969 8994 4667 7143 9793 5219 9103 7700 6106 9709 6156 484 6495 8969 7704 5724 8960 5046 7418 3042 2097	3
4273 8976 946 6366 6052 9021 6620 4661 8976 9381 2333 9962 1396 3740 6104 6515 7251 6900 884 9001 585 6106 6052 8976 6864 4488 8297 3496 475 7350 6467 8969 4106 6519 8922 9103 5319 2661 9962 1396 406 420 3336 6515 1476 3496 9388 0 9001 4106 2636 3496 9218 460 9962 2664 4106 9103 7927 6195 3527 3496 8983 9001 4106 3362 8832 8969 9816 400 9962 9103 5056 5145 4761 3740 4230 3274 9764 4472 8976 9893 6052 6515 1451 460 8976 658 9853 1175 8976 812 4418 9962 585 6504 8969 7911 9969 5082 9851 476 9962 9394 8976 7102 6052 9000 4867 6052 9001 4106 1796 3655 3028 1325 8976 7138 2337 585 6104 8976 6515 8005 5975 7162 8976 5173 670 5964 87 730 4672 9682 8976 6851 5381 2107 7578 1508 292 1550 8206 4418 9962 585 5203 3496 1883 1508 6156 2636 1629 8983 6195 460 8714 6106 6052 8976 3235 3958 2879 4472 8976	5
504 6352 9851 9966 1666 1396 9614 3496 5460 6104 9021 8976 695 6052 9035 9935 6085 4661 9103 7700 8976 5014 2512 9001 5865 1989 6187 8994 9545 9750 5450 867 4155 9103 8976 1667 5797 6052 6534 3175 4661 456 6085 7730 2037 4623 9035 8556 6052 6988 3644 460 2951 324 9962 6423 9969 8453 6086 8960 6156 9969 62 3496 9446 9103 3536 6467 9851 3955 9962 2937 9035 8558 613 6914 8969 1396 6118 867 2445 628 748 8994 585 5784 9710 4472 9780 9969 1666 1396 9021 8976 9509 1579 1666 4472 8576 795 460 2192 9014 6052 8976 9710 9962 9660 9103 1579 9969 9969 1664 4087 5218 4609 4472 9021 7520 9962 6911 9103 8976 7795 3428 4173 1666 3740 9103 3124 9851 7143 2048 1048 8969 1396 6118 867 2445 628 4173 1666 1396 8976 6403 6052 3202 6021 1345 1593 2510 5810 2310 9029 9682 3728 884 9682 189 9103 9775 4167 6021 9905 4944 3044 7901 7927 9363 7140 4343 7552 8969 7143 4661 324 1666 1396 2892 3800 9103 8976 9684 1280 6156 9001 1396 4116 9103 8976 613 7520 324 8239 4954 9042 8976 9684 5810 2310 9661 9103 4116 4623 8976 613 7520 915 8969 9713 9757 7457 900 4025 6192 1664 4010 8976 6145 9103 5319 998 6656 2681 9103 5319 7919 3855 9103 6299 6104 3747 7500 7939 460 8990 7919 9682 189 9103 5319 9252 6195 6052 1231 6344 779 8649 8031 3905 1766 392 6052 8976 6299 3609 4167 9713 5292 8976 4779 8976 9018 3428 4173 1666 3740 9103 6656 8998 5681 8704 8969 403 1666 9103 2892 7958 7461 9446 5538 6156 9886 4472 8976 8538 7520 6052 5628 3944 7964 6192 2310 9661 9103 9886 670 8976 5145 4397 2161 8452 5172 4808 6215 6052 8976 3944 9713 4010 3198 4397 2161 1952 460 7667 670 8976 9087 988 7872 9781 9713 9695 1666 5319 8981 9709 9042 8976 5950 3501 9713 8990 5292 6192 9709 9103 8976 2943 6052 8976 4024 9103 7053 5628 7053 1483 6104 7511 8080 6118 9035 3431 6192 2317 670 8976 5797 6118 4965 2109 6052 4472 9027 7966 4333 5810 2310 5890 8550 6104 2830 2097 9962 7106 504 6620 5052 8960 3370 8469 9773 4672 1210 8206 5774 4780 9103 9969 6862 460 4780	5
8976 6118 7145 8462 1396 867 3770 4661 8976 3400 1697 460 8850 8976 8147 9831 4106 3042 7818 9001 5806 867 6053 6052 764 1662 9029 4672 9682 3743 262 5186 5890 9103 867 767	1
9682 5971 4461 8976 3476 9682 777 3117 8976 9627 4661 7451 2664 3800	1
9021 6620 4661 6106 6052 8976 2617 4472 8589 5328 8969 7814 8206 6733 4472 9021 8481 9108 9682 5971 8976 3360 9072 8969 4106 2841 4173 1325 324 7135 8239 6052 8976 5871 7424 9029 9905 9171 4472 5810 9341 1557 5094 9103 3800 4173 3496 5264 9001 585 6921 460 8976 3476 4661 8976 6483 449 3496 989 9142 5774 421 2173 6052 4009 6105 3336 8969 6106 9011 8969 5233 1416 4159 1325 9103 7578 9103 6185 7387 4087 4681 6104 4672 8969 4106 9103 5826 628 946 4472 1660 460 8981 9128 9980 8290 3664 9962 1396 5971 3740 8969 8290 6104 8976 9736 9028 8206 4472 7966 9021 6620 4661 3905 3496 5264 460 1416 8323 190 4343 8976 7860 4661 504 6185 9072	4
9341 460 4020 8469 7143 9021 6620 4661 7143 7046 8563 9558 1820 814 2664 4106 5774 9103 1887 4672 9103 8471 9851 8976 1820 9208 3017 5927 4957 1257 4472 8976 5608 9142 4321 9103 2743 7457 746 8976 7972 9682 3824 1325 1345 8976 9072 4672 9682 2048 2966 9103 2743 4010 5218 7046 989 6052 3598 7860 6104 8976 6185 4034 3770 8969 8931 9103 867 8630 8922 9103 9013 8969 7860 460 677 585 406 5724 3496 8646 8960 1820 4472 6530 8976 261 6620 9682 6846 6048 4957 6302 6052 5569 8663 4472 8976 767 5904 1574 460 8796 456 6158 6104 8976 9651 460 8990 8976 9558 814 2905 9035 4357 6104 8976 9648 6661 6727 5802 9559 3609 8976 175 9545 8563 4472 5810 6142 4431 5971 8726 8969 460 5294 7143 5544 9851 1820 7958 1325 3974 9004 9302 8248 5892 4010 5904 9072 5230 460 4672 9682 7255 7040 9851 7245 3824 5090	3
420 3505 190 9021 6620 9773 9713 2623 6377 9001 1480 2090 460 6377 3715 9935 4025 8609 8550 4472 9108 9103 5201 3496 2089 1325 9001 4010 5927 460 8976 9001 4010 3496 114 1265 9713 1124 6117 3496 77 1265 4010 456 6117 2112 3496 31 1265 8206 6118 1124 4334 2360 3496 4025 1325 4418 9962 5865 504 4863 6052 6927 3496 6377 969 6957 7447 6156 4808 3268 5094 2737 9446 9021 6620 4661 6483	5
7143 2959 9021 6620 4689 881 2459 4689 4191 4472 4232 5875 4670 8206 5927 6410 460 9001 5319 9001 6261 9138 9766 2912 2634 6106 5865 1325 5992 8976 3476 7439 3642 3401 1854 3476 2664 9013 8994 4661 2234 8619 4173 628 3224 628 2097 8908 4808 8239 6052 8976 946 3476 601 4010 8976 3474 2218 9851 460 9654 748 6768 8005 2578 2286 3824 8908 9962 3496 8976 5307 2114 8976 8101 8499 9780 9682 8239 6052 8976 946 7188 5477 4431 4010 4472 9545 9545 5195 9072 9021 4661 5810 9612 3496 946 5892 7384 4472 6530 7854	5
4106 5971 4010 948 1684 3476 8036 5766 9103 594 8976 7384 9682 84 3642 6104 9314 5914 9851 5362 637 6467 9029 4472 9021 7165 8969 4109 7384 8969 6280 9682 6846 426 9011 8976 7860 9682 8701 8976 3476 9682 6223 9984 2500 5971 2959 8976 3904 9875 1689 8969 585 7856 3496 3563 900 8976 5462 5810 3593 7143 5094 8983 9028 8976 4321 8874 9682 3824 5810 9523 2578 8248 9851 804 7957 5800 3915 6472 1219 460 8506 7438 9682 3824 671 3044 8045 991 8976 3563 2474 9876 3322 9851 805 460 6186 9851 5451 9758 9984 8976 9176 973 9851 8871 460 9088 3496 2985 460 8218 9682 65 5026 3642 460 4069	4
